hh_id,expenditures_USD_2014,hh_expenditures_USD,adults,children,hh_size,hh_weights,urban,CO2_t,CO2_within_t,Ely_USD,Income_Group_5,Income_Group_10,hh_expenditure_USD_pc,tCO2_per_capita,tCO2_from_within_per_capita,electricity_USD_per_capita,exp_pc_CO2,exp_pc_CO2_within,exp_pc_electricity,burden_CO2_per_capita,burden_CO2_within_per_capita,burden_electricity_per_capita
1300059,7644.053263879369,7644.053263879369,2,1,3,1973.823394,2,14.305499855839928,11.8014393893833,596.8285130936371,2,4,2548.0177546264563,4.768499951946643,3.933813129794433,198.942837697879,190.73999807786572,157.35252519177732,49.73570942446975,0.0748581903448426,0.06175487784811196,0.019519373181040134
1300060,1879.378963673749,1879.378963673749,1,0,1,1570.403726,2,3.767473605890382,3.5674338186079764,105.86399204357876,1,2,1879.378963673749,3.767473605890382,3.5674338186079764,105.86399204357876,150.69894423561527,142.69735274431906,26.46599801089469,0.08018550124719596,0.07592792912046803,0.014082310445339781
1300061,5232.978431802605,5262.404348183688,2,2,4,2045.050233,2,3.307603702291587,2.327640116395742,323.71574528218747,1,1,1308.2446079506512,0.8269009255728967,0.5819100290989355,80.92893632054687,33.07603702291587,23.27640116395742,20.232234080136717,0.025282761971195177,0.017792086451187145,0.015465176739256932
1300063,5008.732655243317,5206.596575736806,1,2,3,1317.415427,2,7.203360500706262,6.261088230363251,780.2072762040809,1,2,1669.5775517477723,2.4011201669020874,2.0870294101210836,260.069092068027,96.0448066760835,83.48117640484334,65.01727301700674,0.05752641234037941,0.05000137688569921,0.038942349787192805
1300066,4395.264970527759,4574.327342015079,2,0,2,1710.114835,2,3.774804267616081,2.6148821940817686,568.1121641210325,2,3,2197.6324852638795,1.8874021338080404,1.3074410970408843,284.05608206051625,75.49608535232161,52.29764388163537,71.01402051512906,0.034353371575346216,0.023797265572071194,0.03231387458608762
1300067,10462.972490747086,10659.523287183001,5,2,7,1923.609789,2,8.687468884950622,7.358527396208527,588.6183760354223,1,2,1494.7103558210124,1.2410669835643746,1.051218199458361,84.08833943363176,49.642679342574986,42.04872797833444,21.02208485840794,0.033212240183689186,0.028131689738135235,0.014064320071470274
1300068,10413.252838930774,10698.260446881426,4,0,4,1943.7794490000001,2,10.799932401331226,9.351206880190261,811.7947458051813,2,4,2603.3132097326934,2.6999831003328065,2.3378017200475654,202.94868645129532,107.99932401331226,93.51206880190261,50.73717161282383,0.04148533630511619,0.03592040652361779,0.019489461130969134
1300070,11326.232183687456,11549.463273474983,2,2,4,1366.728998,2,11.816795325413949,10.167343162088292,725.5886581858797,3,5,2831.558045921864,2.9541988313534873,2.541835790522073,181.39716454646992,118.16795325413949,101.67343162088292,45.34929113661748,0.04173248485028595,0.03590723904364861,0.016015667134894707
1300073,12767.982711446195,12847.665466758053,3,0,3,1649.269307,2,17.953039601017803,15.527556696935344,829.7697767079549,4,7,4255.994237148731,5.984346533672601,5.175852232311781,276.58992556931827,239.37386134690402,207.03408929247126,69.14748139232957,0.056243934556469366,0.048645293615616376,0.016247080597236514
1300074,15362.417411925975,16157.75277861549,2,1,3,1666.204162,2,16.802108536933762,14.043675579908946,783.2856627696826,4,8,5120.805803975325,5.600702845644587,4.681225193302982,261.09522092322754,224.0281138257835,187.24900773211928,65.27380523080689,0.043748605669027434,0.03656631688449429,0.012746783949536667
1300075,10567.067416038382,10567.067416038382,2,0,2,1465.986973,2,5.690820933713691,2.626179264105679,424.6097238305173,4,8,5283.533708019191,2.8454104668568454,1.3130896320528396,212.30486191525864,113.81641867427382,52.52358528211359,53.07621547881466,0.021541722824920492,0.009940995588311444,0.010045590396869647
1300076,9702.912411240575,9890.92790130226,2,1,3,1197.311094,2,10.85041802474272,9.531402171171463,512.5174681050809,3,5,3234.3041370801916,3.6168060082475733,3.1771340570571542,170.83915603502695,144.67224032990293,127.08536228228617,42.709789008756736,0.044730561566948865,0.039292953567753856,0.013205248238439793
1300077,18005.13926525017,18220.252860863606,4,0,4,2024.522738,2,20.598929440476994,15.052827889009857,786.6875242256017,4,7,4501.284816312543,5.149732360119248,3.763206972252464,196.67188105640042,205.98929440476994,150.52827889009856,49.167970264100106,0.045762332936203,0.03344118069236318,0.010923096909112842
1300078,17275.221351610693,17434.467487320082,2,1,3,1583.030673,2,7.787067852449912,5.811094866627563,998.017864045074,4,8,5758.407117203565,2.595689284149971,1.9370316222091877,332.672621348358,103.82757136599884,77.4812648883675,83.1681553370895,0.018030606251476757,0.013455329453328833,0.01444290993052922
1300079,22877.96358053461,23336.363251542152,2,2,4,1795.621996,2,17.449737985697286,14.86624462372354,1086.9483948885456,4,8,5719.490895133653,4.362434496424322,3.716561155930885,271.7370987221364,174.49737985697286,148.6624462372354,67.9342746805341,0.030509250395947207,0.02599225157674833,0.01187767861267775
1300081,17423.007495544894,18366.069318711445,2,0,2,1643.050313,2,13.093766993895724,9.754767393319531,737.6002476061832,5,10,8711.503747772447,6.546883496947862,4.8773836966597655,368.8001238030916,261.8753398779145,195.09534786639063,92.2000309507729,0.030060865203080083,0.02239514020943594,0.010583710186011074
1300082,5272.610903358464,7636.114832076765,2,2,4,2425.467939,2,7.791534293934904,6.78196577133462,597.1487079806874,1,2,1318.152725839616,1.947883573483726,1.695491442833655,149.28717699517185,77.91534293934905,67.8196577133462,37.32179424879296,0.0591094957450547,0.0514505310226078,0.02831371017726365
1300083,17308.765702535984,17589.893625771077,3,0,3,1680.018129,2,11.673327064655757,8.17552852401371,733.7881735500403,4,8,5769.588567511994,3.891109021551919,2.725176174671237,244.5960578500134,155.64436086207675,109.00704698684947,61.14901446250335,0.026976682832896504,0.018893383074255556,0.010598505204829968
1300084,16184.492759424262,16831.6838574366,3,0,3,1858.679686,2,15.196713890658122,13.020876475699994,692.3698636646707,4,8,5394.830919808087,5.0655712968860405,4.3402921585666645,230.78995455489022,202.62285187544163,173.6116863426666,57.697488638722554,0.037558702930146626,0.03218111724414202,0.01069495772830913
1300085,12284.096496230293,12845.457030843043,1,2,3,1598.525795,2,9.34017768932488,8.02648171377404,681.3774700239351,4,7,4094.6988320767646,3.1133925631082935,2.6754939045913466,227.1258233413117,124.53570252433174,107.01975618365387,56.781455835327925,0.030413885765847463,0.026136172786455015,0.013867065238233722
1300086,13124.436205620288,13888.077532556546,2,1,3,2092.425539,2,11.633564744995024,9.43919041079445,615.5094582131248,4,7,4374.812068540096,3.8778549149983412,3.1463968035981504,205.16981940437495,155.11419659993365,125.85587214392602,51.29245485109374,0.035456196556506316,0.02876829225396303,0.01172449331479749
1300089,30947.767476353667,32446.042026045234,3,1,4,1919.378224,2,26.326275737074603,18.366286210427223,1066.3723994504003,5,9,7736.941869088417,6.581568934268651,4.591571552606806,266.59309986260007,263.26275737074604,183.66286210427222,66.64827496565002,0.03402672035349856,0.023738431180162372,0.008614291808489789
1300090,31489.550525017134,31851.375890335847,2,2,4,1552.280551,2,29.49773552033475,23.969430502756598,1113.3842524648232,5,9,7872.387631254283,7.3744338800836875,5.9923576256891495,278.3460631162058,294.9773552033475,239.69430502756597,69.58651577905145,0.03746987178734105,0.030447472387659373,0.00883931521648972
1300091,12901.443865661411,12924.125099383138,4,0,4,2179.000209,2,9.127413911107302,6.85412958228096,616.6996238046015,3,5,3225.360966415353,2.2818534777768256,1.71353239557024,154.17490595115038,91.27413911107303,68.5412958228096,38.543726487787595,0.0282988912129468,0.021250736440512577,0.011950205539513571
1300092,23723.85422344071,24251.90915695682,3,0,3,1203.152567,2,22.017819613687085,16.892365857323615,1129.4429172004477,5,9,7907.95140781357,7.339273204562361,5.6307886191078715,376.48097240014926,293.57092818249447,225.23154476431486,94.12024310003731,0.03712351189872352,0.028481655127745406,0.011901975397451279
1300093,11734.076578478409,11828.97963536669,2,1,3,1551.166176,2,8.11662522563846,6.349353653328604,218.2530370926733,3,6,3911.358859492803,2.7055417418794865,2.1164512177762016,72.75101236422444,108.22166967517946,84.65804871104807,18.18775309105611,0.02766856061098236,0.021644152774574595,0.004649983226907123
1300094,29810.005167923235,30172.42740781357,2,2,4,1472.637446,2,46.24232040666942,39.34993907239558,1434.4880105405098,5,9,7452.501291980809,11.560580101667355,9.837484768098895,358.62200263512744,462.4232040666942,393.4993907239558,89.65550065878186,0.06204939602818723,0.05280098255700767,0.012030256305390351
1300096,10610.639259766962,10671.520466072652,3,1,4,1218.732226,2,6.178269780629746,3.5519817888229666,198.90718008186045,2,4,2652.6598149417405,1.5445674451574365,0.8879954472057416,49.72679502046511,61.78269780629746,35.51981788822967,12.431698755116278,0.023290848475289463,0.013390265004263194,0.004686503216542039
1300097,6276.494245373543,6276.494245373543,1,0,1,1306.976459,2,11.260561387315576,10.318554801518456,1202.7831573525812,5,9,6276.494245373543,11.260561387315576,10.318554801518456,1202.7831573525812,450.42245549262304,412.74219206073826,300.6957893381453,0.071763382213667,0.06575998892454558,0.047908239469794896
1300098,25119.705096641534,25492.512954078134,2,3,5,1364.88976,2,15.750498269895228,10.014243513055073,1026.13588083771,4,8,5023.9410193283065,3.1500996539790456,2.0028487026110144,205.22717616754198,126.00398615916183,80.11394810444058,51.306794041885496,0.025080705699846845,0.01594643483994398,0.010212459470462721
1300099,9999.797823166553,9999.797823166553,2,0,2,1720.567792,2,8.605434246521549,5.890336863355668,524.0663624255562,4,8,4999.8989115832765,4.302717123260774,2.945168431677834,262.0331812127781,172.10868493043097,117.80673726711336,65.50829530319453,0.034422432927935086,0.023561823818915667,0.013101923951188558
1300100,10190.737998629198,10482.311226867718,2,0,2,1351.006544,2,6.623619790312122,4.744121786949461,647.1108662924979,4,8,5095.368999314599,3.311809895156061,2.3720608934747305,323.55543314624896,132.47239580624245,94.88243573898922,80.88885828656224,0.025998587310175555,0.01862130804496245,0.015874975550827224
1300101,10747.383224126113,11331.126555174777,3,0,3,1492.616047,2,10.811323571747021,9.368047585409435,523.5513316170866,3,6,3582.4610747087045,3.6037745239156735,3.1226825284698116,174.51711053902886,144.15098095662694,124.90730113879246,43.629277634757216,0.04023797550078003,0.03486633868002289,0.012178576884692259
1300102,21050.39332967786,21391.745897189856,2,1,3,1563.074555,2,26.96879726857941,22.591819930375326,922.1319726502503,5,9,7016.797776559287,8.98959908952647,7.530606643458442,307.3773242167501,359.5839635810588,301.2242657383377,76.84433105418752,0.05124616314044356,0.042929021945683626,0.01095148150213165
1300103,13042.962826593557,13054.601880740232,2,0,2,1334.260649,2,15.544059842956344,12.802478447433751,684.9917046014835,5,9,6521.481413296779,7.772029921478172,6.401239223716876,342.4958523007418,310.8811968591269,256.049568948675,85.62396307518544,0.047670333955911456,0.03926248542648768,0.013129526506140927
1300104,7408.884682659355,7752.385998629198,2,2,4,1813.445893,2,5.252276718553306,3.051539575163894,461.4361853382738,2,3,1852.2211706648388,1.3130691796383265,0.7628848937909735,115.35904633456845,52.522767185533056,30.515395751638938,28.83976158364211,0.028356639054438873,0.016475028055470124,0.01557036602345406
1300105,12582.474094585332,12984.170681288553,2,2,4,1680.696127,2,14.534120744312778,12.327581473844738,657.2100162336164,3,5,3145.618523646333,3.6335301860781946,3.0818953684611845,164.3025040584041,145.3412074431278,123.27581473844738,41.07562601460103,0.04620433353585781,0.039189689980445794,0.013058044294254426
1300106,14572.991103495544,14751.755037697052,3,0,3,1511.519045,2,14.70514985245036,12.702605838132772,822.742592325842,4,7,4857.663701165181,4.901716617483453,4.234201946044258,274.24753077528067,196.06866469933811,169.36807784177032,68.56188269382017,0.040362749824016886,0.034866159590493044,0.014114168232225423
1300107,12464.830116518164,12831.90797806717,3,1,4,1455.149201,2,10.922908966011535,9.490661062775146,555.171995618524,3,5,3116.207529129541,2.730727241502884,2.3726652656937866,138.792998904631,109.22908966011535,94.90661062775146,34.69824972615775,0.03505193047608951,0.0304558055715442,0.011134768593492907
1300108,5056.422933516107,5083.282289239205,2,2,4,1370.515293,2,2.650770890156267,1.3742165009263292,94.03761547388956,1,1,1264.1057333790268,0.6626927225390667,0.3435541252315823,23.50940386847239,26.50770890156267,13.742165009263292,5.8773509671180975,0.0209695345900426,0.010871056626354902,0.004649414057641842
1300109,4139.981716244002,4213.397288553804,1,0,1,606.729666,1,2.383119074139499,1.830516290649966,256.01889498137393,4,7,4139.981716244002,2.383119074139499,1.830516290649966,256.01889498137393,95.32476296557996,73.22065162599864,64.00472374534348,0.023025406752777484,0.01768622584459819,0.015460146477026416
1300110,6569.440285126799,6637.125861549006,1,0,1,606.729666,1,22.070248024717376,21.480751948420245,275.57826924808205,5,9,6569.440285126799,22.070248024717376,21.480751948420245,275.57826924808205,882.809920988695,859.2300779368098,68.89456731202051,0.1343812992694941,0.1307919762787258,0.010487128936691561
1300111,3921.9434352296093,3945.5199808087727,2,0,2,606.7046845,1,15.234451761600138,14.976296873284364,230.7072203760801,2,3,1960.9717176148047,7.617225880800069,7.488148436642182,115.35361018804005,304.68903523200277,299.52593746568726,28.838402547010013,0.15537655770099845,0.15274362948488143,0.014706179741382054
1300112,13698.927980808774,18040.235490061685,3,0,3,811.9430546,1,26.49253273197993,24.05445858812867,664.4119990313085,4,8,4566.309326936258,8.83084424399331,8.018152862709558,221.4706663437695,353.2337697597324,320.7261145083823,55.367666585942374,0.07735651364572203,0.07023749193171104,0.01212525534775609
1300113,21867.216180945852,23046.879084304317,2,1,3,606.7804284,1,37.7040265059683,34.43783351180344,788.8258914368665,5,9,7289.072060315284,12.568008835322766,11.479277837267814,262.94196381228886,502.72035341291064,459.17111349071257,65.73549095307222,0.06896904698609412,0.06299445384696216,0.009018362064351559
