hh_id,hh_expenditures_0,hh_expenditures_0_pc,hh_weights,urban,hh_size,Income_Group_5,Income_Group_10,hh_expenditures_USD,expenditures,share_ely,Urban
38846,76056,38028,257.9953,2,2,3,6,2341.6977123679917,7200,0.09466708740927737,Rural
38847,93240,31080,257.9953,2,3,3,5,2870.7780411958497,4140,0.0444015444015444,Rural
38848,96744,16124,257.9953,2,6,2,3,2978.663136180301,7500,0.07752418754651451,Rural
38849,37884,37884,257.9953,2,1,3,6,1166.415222143539,5100,0.13462147608489072,Rural
38850,6600,6600,225.9891,2,1,1,1,203.2082268542751,3720,0.5636363636363636,Rural
38851,17028,8514,225.9891,2,2,1,1,524.2772252840297,0,0,Rural
38852,63252,15813,225.9891,2,4,2,3,1947.473752270698,4800,0.07588692847656991,Rural
38853,65952,21984,225.9891,2,3,2,4,2030.6043905292652,3720,0.05640465793304221,Rural
38854,187644,26806.285714285714,225.9891,2,7,3,5,5777.394624218727,8640,0.0460446377182324,Rural
38855,123924,24784.8,225.9891,2,5,3,5,3815.511561316543,14400,0.11620025176721216,Rural
38856,83688,16737.6,225.9891,2,5,2,3,2576.6803165122083,11400,0.13622024663034127,Rural
38857,76392,15278.4,225.9891,2,5,2,3,2352.0428584623915,6000,0.07854225573358467,Rural
38858,6396,6396,225.9891,2,1,1,1,196.92724529696113,0,0,Rural
38859,179100,59700,142.4144,2,3,4,8,5514.332337818283,5040,0.02814070351758794,Rural
38860,12156,6078,142.4144,2,2,1,1,374.2726069152376,1800,0.14807502467917077,Rural
38861,190344,63448,142.4144,2,3,4,8,5860.525262477294,0,0,Rural
38862,139704,46568,142.4144,2,3,4,7,4301.363958249946,5400,0.03865315237931627,Rural
38863,563508,140877,142.4144,2,4,5,10,17349.918408818008,9000,0.015971379288315338,Rural
38864,81648,27216,142.4144,2,3,3,5,2513.8705009390683,0,0,Rural
38865,590820,147705,142.4144,2,4,5,10,18190.830998491336,12000,0.02031075454453133,Rural
38866,61800,10300,142.4144,2,6,1,1,1902.7679423627576,6000,0.0970873786407767,Rural
38867,161304,80652,173.5088,2,2,5,9,4966.409064318483,3960,0.024549918166939442,Rural
38868,79092,26364,173.5088,2,3,3,5,2435.173496720958,21600,0.27309968138370505,Rural
38869,53196,13299,173.5088,2,4,1,2,1637.8583084454572,8400,0.15790660951951274,Rural
38870,1212960,404320,173.5088,2,3,5,10,37345.977400782045,8400,0.006925207756232687,Rural
38871,64008,12801.6,173.5088,2,5,1,2,1970.750330983097,3240,0.05061867266591676,Rural
38872,65796,16449,173.5088,2,4,2,3,2025.801286985437,2400,0.036476381542950936,Rural
38873,51828,17276,173.5088,2,3,2,3,1595.7387850611165,4200,0.08103727714748785,Rural
38874,74664,74664,173.5088,2,1,4,8,2298.8392499769084,6000,0.08036001285760205,Rural
38875,229884,114942,173.5088,2,2,5,10,7077.927276086087,8160,0.0354961632823511,Rural
38876,9072,9072,173.5088,2,1,1,1,279.3189445487854,0,0,Rural
38877,62844,31422,354.8336,2,2,3,6,1934.9117891560702,5880,0.09356501814015658,Rural
38878,113604,16229.142857142857,354.8336,2,7,2,3,3497.767788417131,12720,0.11196788845463188,Rural
38879,34800,17400,354.8336,2,2,2,3,1071.461559777087,6000,0.1724137931034483,Rural
38880,54864,27432,354.8336,2,2,3,5,1689.2145694140831,6480,0.11811023622047244,Rural
38881,52140,17380,354.8336,2,3,2,3,1605.3449921487731,5040,0.09666283084004602,Rural
38882,50796,25398,354.8336,2,2,3,5,1563.9644077711753,6720,0.13229388140798487,Rural
38883,58224,19408,354.8336,2,3,2,4,1792.6660303580777,6480,0.11129431162407255,Rural
38884,137796,34449,320.1209,2,4,3,6,4242.618307213892,6000,0.04354262823304015,Rural
38885,84288,28096,320.1209,2,3,3,5,2595.1537916807783,3960,0.046981776765375856,Rural
38886,195192,65064,320.1209,2,3,4,8,6009.790941839343,2508,0.012848887249477437,Rural
38887,150156,37539,320.1209,2,4,3,6,4623.171895686444,6000,0.03995844321905218,Rural
38888,85716,28572,320.1209,2,3,3,5,2639.1206625819764,10800,0.12599748005039899,Rural
38889,38664,19332,320.1209,2,2,2,4,1190.4307398626806,4800,0.12414649286157665,Rural
38890,31320,15660,320.1209,2,2,2,3,964.3154037993781,3000,0.09578544061302682,Rural
38891,35856,11952,320.1209,2,3,1,2,1103.9748760737707,0,0,Rural
38892,154056,77028,320.1209,2,2,5,9,4743.249484282152,5640,0.036610063872877394,Rural
38893,38184,38184,320.1209,2,1,3,6,1175.6519597278243,3600,0.09428032683846638,Rural
38894,298080,149040,32.6152,1,2,5,10,9177.622463745805,4320,0.014492753623188406,Urban
38895,54768,18256,32.6152,1,3,2,3,1686.2588133871118,0,0,Urban
38896,108732,54366,32.6152,1,2,4,7,3347.7631700483394,0,0,Urban
38897,256524,85508,32.6152,1,3,5,9,7898.149573570616,2760,0.01075922720681106,Urban
38898,412644,206322,32.6152,1,2,5,10,12704.947812432649,3840,0.00930584232413412,Urban
38899,65856,16464,32.6152,1,4,2,3,2027.6486345022938,0,0,Urban
38900,284496,71124,32.6152,1,4,4,8,8759.382985929371,6720,0.023620718744727518,Urban
38901,424020,106005,32.6152,1,4,5,9,13055.204901628746,0,0,Urban
38902,256380,42730,32.6152,1,6,4,7,7893.715939530159,3564,0.013901240346360871,Urban
38903,143760,47920,32.6152,1,3,4,7,4426.244650389483,4200,0.02921535893155259,Urban
38904,79836,26612,32.6152,1,3,3,5,2458.0806059299857,0,0,Urban
38905,48288,24144,46.3648,1,2,2,4,1486.7452815665508,2400,0.04970178926441352,Urban
38906,58128,19376,46.3648,1,3,2,4,1789.7102743311063,4800,0.08257638315441784,Urban
38907,48072,16024,46.3648,1,3,2,3,1480.0948305058655,3600,0.07488766849725412,Urban
38908,39480,13160,46.3648,1,3,1,2,1215.5546660919365,2400,0.060790273556231005,Urban
38909,224460,56115,46.3648,1,4,4,8,6910.92706056221,6000,0.02673082063619353,Urban
38910,437364,109341,46.3648,1,4,5,9,13466.054989377753,6600,0.015090405245973606,Urban
38911,68748,17187,46.3648,1,4,2,3,2116.6907848148035,8400,0.12218537266538664,Urban
38912,281448,140724,46.3648,1,2,5,10,8665.537732073033,2400,0.008527330092947897,Urban
38913,117636,23527.2,46.3648,1,5,2,4,3621.9095415499246,4200,0.03570335611547486,Urban
38914,61368,15342,46.3648,1,4,2,3,1889.467040241387,3600,0.05866249511145874,Urban
38915,61116,8730.857142857143,46.3648,1,7,1,1,1881.7081806705874,10800,0.1767131356764186,Urban
38916,263160,43860,46.3648,1,6,4,7,8102.466208935005,8400,0.03191974464204286,Urban
38917,64428,32214,46.3648,1,2,3,6,1983.6817636010962,9600,0.14900353883404732,Urban
38918,70956,23652,315.5027,2,3,2,4,2184.673173435143,7200,0.10147133434804667,Rural
38919,45672,15224,315.5027,2,3,2,3,1406.2009298315836,5400,0.11823436678928008,Rural
38920,82548,20637,315.5027,2,4,2,4,2541.5807136919243,7440,0.09012937927024277,Rural
38921,62244,20748,315.5027,2,3,2,4,1916.4383139874997,7800,0.12531328320802004,Rural
38922,42048,21024,315.5027,2,2,2,4,1294.621139813418,6840,0.16267123287671234,Rural
38923,58704,29352,315.5027,2,2,3,5,1807.444810492934,5040,0.08585445625511039,Rural
38924,66960,13392,315.5027,2,5,1,2,2061.6398288124637,7200,0.10752688172043011,Rural
38925,37644,9411,315.5027,2,4,1,1,1159.0258320761109,1800,0.047816385081287854,Rural
38926,63972,15993,315.5027,2,4,2,3,1969.6419224729827,7200,0.11254924029262803,Rural
38927,59280,19760,315.5027,2,3,2,4,1825.1793466547617,5520,0.0931174089068826,Rural
38928,77988,19497,260.6327,2,4,2,4,2401.1823024107885,3240,0.04154485305431605,Rural
38929,78864,15772.8,260.6327,2,5,2,3,2428.1535761569016,3000,0.03804017041996348,Rural
38930,236592,78864,260.6327,2,3,5,9,7284.4607284707045,7188,0.030381416108744168,Rural
38931,24144,12072,260.6327,2,2,1,2,743.3726407832754,3660,0.15159045725646123,Rural
38932,621792,207264,260.6327,2,3,5,10,19144.43178669294,14400,0.02315886984715146,Rural
38933,81540,20385,260.6327,2,4,2,4,2510.545275408726,4788,0.058719646799116995,Rural
38934,245652,61413,260.6327,2,4,4,8,7563.410203516119,4320,0.01758585315812613,Rural
38935,493776,123444,260.6327,2,4,5,10,15202.931124726747,5760,0.011665208515602217,Rural
38936,96900,96900,260.6327,2,1,5,9,2983.4662397241295,0,0,Rural
38937,24240,12120,260.6327,2,2,1,2,746.3283968102467,0,0,Rural
38938,543072,271536,98.4946,1,2,5,10,16720.711844576497,2280,0.00419833834187732,Urban
38939,98676,24669,98.4946,1,4,3,5,3038.1477262230983,3600,0.036483035388544326,Urban
38940,738984,369492,98.4946,1,2,5,10,22752.670956618123,12000,0.016238511253288297,Urban
38941,168624,168624,98.4946,1,1,5,10,5191.785461375042,12000,0.07116424708226587,Urban
38942,158784,52928,98.4946,1,3,4,7,4888.820468610487,5760,0.036275695284159616,Urban
38943,340248,170124,98.4946,1,2,5,10,10475.938298592937,18000,0.05290258870000705,Urban
38944,989076,989076,98.4946,1,1,5,10,30452.784876381666,7200,0.0072795214927872075,Urban
38945,539820,269910,98.4946,1,2,5,10,16620.585609162845,6240,0.011559408691786151,Urban
38946,304728,76182,98.4946,1,4,5,9,9382.308568613566,9000,0.029534535717098527,Urban
38947,139176,69588,98.4946,1,2,4,8,4285.107300101605,7200,0.05173305742369374,Urban
38948,88704,88704,98.4946,1,1,5,9,2731.118568921457,2640,0.02976190476190476,Urban
38949,93828,46914,98.4946,1,2,4,7,2888.882046861049,1800,0.01918403887965213,Urban
38950,112728,56364,117.0915,1,2,4,8,3470.7965146710185,6720,0.05961251862891207,Urban
38951,46032,46032,117.0915,1,1,4,7,1417.2850149327257,2400,0.05213764337851929,Urban
38952,164004,41001,117.0915,1,4,3,6,5049.53970257705,4032,0.02458476622521402,Urban
38953,110424,36808,117.0915,1,3,3,6,3399.8583700237077,3648,0.03303629645729189,Urban
38954,239196,119598,117.0915,1,2,5,10,7364.6356107023,10560,0.04414789544975668,Urban
38955,148080,74040,117.0915,1,2,4,8,4559.25367160319,7200,0.04862236628849271,Urban
38956,191400,191400,117.0915,1,1,5,10,5893.038578773977,7080,0.03699059561128527,Urban
38957,59712,59712,117.0915,1,1,4,8,1838.4802487761324,2640,0.04421221864951769,Urban
38958,74640,74640,117.0915,1,1,4,8,2298.1003109701655,3360,0.04501607717041801,Urban
38959,164484,164484,117.0915,1,1,5,10,5064.318482711907,7800,0.047421025753264755,Urban
38960,266940,88980,117.0915,1,3,5,9,8218.849102496999,7200,0.026972353337828724,Urban
38961,122076,61038,117.0915,1,2,4,8,3758.6132577973463,3600,0.029489826010026542,Urban
38962,79260,39630,117.0915,1,2,3,6,2440.346069768158,3360,0.04239212717638153,Urban
38963,100200,33400,142.7052,1,3,3,6,3085.0703531512672,6000,0.059880239520958084,Urban
38964,132624,26524.8,142.7052,1,5,3,5,4083.376951260815,8400,0.06333695258776692,Urban
38965,89064,44532,142.7052,1,2,4,7,2742.2026540225993,9600,0.10778765831312315,Urban
38966,141336,47112,142.7052,1,3,4,7,4351.611810708458,4800,0.033961623365596876,Urban
38967,71256,35628,142.7052,1,2,3,6,2193.909911019428,4800,0.06736274840013473,Urban
38968,70920,35460,142.7052,1,2,3,6,2183.5647649250286,2400,0.0338409475465313,Urban
38969,160296,40074,142.7052,1,4,3,6,4935.373626035284,16800,0.10480610869890702,Urban
38970,26904,26904,142.7052,1,1,3,5,828.3506265586996,2760,0.10258697591436218,Urban
38971,61104,20368,142.7052,1,3,2,4,1881.338711167216,3600,0.0589159465828751,Urban
38972,84744,28248,142.7052,1,3,3,5,2609.1936328088923,3000,0.03540073633531578,Urban
38973,35508,35508,142.7052,1,1,3,6,1093.260260476,3600,0.1013856032443393,Urban
38974,117144,29286,142.7052,1,4,3,5,3606.761291911697,4800,0.04097520999795124,Urban
38975,88956,17791.2,142.7052,1,5,2,3,2738.8774284922565,3840,0.04316740860650209,Urban
38976,78300,19575,142.7052,1,4,2,4,2410.7885094984454,5160,0.06590038314176246,Urban
38977,39096,39096,142.7052,1,1,3,6,1203.7316419840513,6000,0.1534683855125844,Urban
38978,206652,41330.4,127.4864,1,5,4,7,6362.634317559038,10800,0.05226177341617792,Urban
38979,59676,19892,127.4864,1,3,2,4,1837.3718402660181,5400,0.09048863864870299,Urban
38980,49812,24906,127.4864,1,2,3,5,1533.6679084947198,3360,0.06745362563237774,Urban
38981,113196,37732,127.4864,1,3,3,6,3485.2058253025034,5040,0.04452454150323333,Urban
38982,93300,31100,127.4864,1,3,3,5,2872.625388712707,4992,0.053504823151125404,Urban
38983,81828,40914,127.4864,1,2,3,6,2519.4125434896396,2640,0.03226279513125092,Urban
38984,86124,43062,127.4864,1,2,4,7,2651.682625696604,3240,0.037620175560819286,Urban
38985,116244,58122,127.4864,1,2,4,8,3579.0510791588413,2760,0.023743160937338702,Urban
38986,108792,54396,127.4864,1,2,4,7,3349.610517565196,3000,0.02757555702625193,Urban
38987,97608,32536,127.4864,1,3,3,6,3005.264940423043,5040,0.05163511187607573,Urban
38988,167580,55860,127.4864,1,3,4,8,5159.64161458173,4200,0.02506265664160401,Urban
38989,82092,41046,127.4864,1,2,3,6,2527.540872563811,3840,0.0467767870194416,Urban
38990,84624,42312,127.4864,1,2,4,7,2605.498937775178,3600,0.04254112308564946,Urban
38991,93864,31288,127.4864,1,3,3,6,2889.990455371163,4200,0.044745589363334184,Urban
38992,129120,64560,127.4864,1,2,4,8,3975.4918562763633,3360,0.026022304832713755,Urban
38993,110868,36956,660.1855,2,3,3,6,3413.52874164845,4800,0.043294728866760473,Rural
38994,82632,41316,660.1855,2,2,4,7,2544.1670002155242,4080,0.04937554458321231,Rural
38995,166476,55492,660.1855,2,3,4,8,5125.6504202715605,14400,0.08649895480429612,Rural
38996,206604,68868,660.1855,2,3,4,8,6361.1564395455525,4032,0.019515595051402684,Rural
38997,78876,26292,660.1855,2,3,3,5,2428.523045660273,5760,0.0730260155180283,Rural
38998,135348,45116,660.1855,2,3,4,7,4167.246528526125,14400,0.1063924106747052,Rural
38999,140568,35142,660.1855,2,4,3,6,4327.965762492688,8640,0.06146491377838484,Rural
39000,190992,95496,660.1855,2,2,5,9,5880.47661565935,24000,0.12565971349585323,Rural
39001,168948,42237,660.1855,2,4,4,7,5201.761137966071,6000,0.035513885929398394,Rural
39002,86844,17368.8,144.9971,1,5,2,3,2673.8507958988885,8760,0.10087052646124084,Urban
39003,537972,268986,144.9971,1,2,5,10,16563.68730564365,6240,0.011599116682652628,Urban
39004,103812,51906,144.9971,1,2,4,7,3196.2806736660614,4800,0.04623742919893654,Urban
39005,209676,209676,144.9971,1,1,5,10,6455.740632408633,2700,0.012877010244377039,Urban
39006,563964,140991,144.9971,1,4,5,10,17363.95824994612,12000,0.021277953911951825,Urban
39007,476616,238308,144.9971,1,2,5,10,14674.589734905632,7668,0.016088423384863285,Urban
39008,80616,16123.2,144.9971,1,5,2,3,2482.096123649127,0,0,Urban
39009,86532,17306.4,144.9971,1,5,2,3,2664.244588811232,6960,0.08043267230619887,Urban
39010,86232,28744,144.9971,1,3,3,5,2655.007851226947,3600,0.041747843028110215,Urban
39011,74172,24724,144.9971,1,3,3,5,2283.6910003386806,4800,0.06471444750040446,Urban
39012,99072,49536,144.9971,1,2,4,7,3050.3402198343547,3600,0.036337209302325583,Urban
39013,80160,20040,144.9971,1,4,2,4,2468.0562825210136,4788,0.05973053892215569,Urban
39014,63660,21220,144.9971,1,3,2,4,1960.035715385326,6000,0.0942507068803016,Urban
39015,63744,31872,144.9971,1,2,3,6,1962.622001908926,6000,0.09412650602409639,Urban
39016,304716,304716,118.4042,1,1,5,10,9381.939099110195,7200,0.023628559051707163,Urban
39017,89784,22446,118.4042,1,4,2,4,2764.370824224884,4200,0.04677893611333868,Urban
39018,66900,33450,118.4042,1,2,3,6,2059.7924812956066,7680,0.11479820627802691,Urban
39019,251784,41964,118.4042,1,6,4,7,7752.209119738909,13200,0.052425888857115625,Urban
39020,41496,13832,118.4042,1,3,1,2,1277.6255426583332,1980,0.04771544245228456,Urban
39021,83376,27792,118.4042,1,3,3,5,2567.0741094245514,3600,0.04317789291882556,Urban
39022,28908,14454,118.4042,1,2,1,2,890.0520336217248,3000,0.10377750103777501,Urban
39023,52860,26430,118.4042,1,2,3,5,1627.5131623510576,2400,0.04540295119182747,Urban
39024,44220,44220,118.4042,1,1,4,7,1361.495119923643,3240,0.07327001356852103,Urban
39025,95292,31764,118.4042,1,3,3,6,2933.9573262723607,3600,0.037778617302606725,Urban
39026,201216,67072,118.4042,1,3,4,8,6195.26463253179,9600,0.04770992366412214,Urban
39027,134280,19182.85714285714,118.4042,1,7,2,4,4134.363742726069,10800,0.08042895442359249,Urban
39028,182580,60860,118.4042,1,3,4,8,5621.478493795991,10800,0.05915215248110418,Urban
39029,362952,120984,118.4042,1,3,5,10,11174.974598971645,6000,0.01653111155194075,Urban
39030,77100,38550,135.4058,1,2,3,6,2373.8415591613043,6000,0.07782101167315175,Urban
39031,191400,95700,135.4058,1,2,5,9,5893.038578773977,7680,0.04012539184952978,Urban
39032,263808,263808,135.4058,1,1,5,10,8122.417562117061,2160,0.008187772925764192,Urban
39033,239568,239568,135.4058,1,1,5,10,7376.089165306814,3600,0.015027048687637748,Urban
39034,207468,103734,135.4058,1,2,5,9,6387.758243788295,3000,0.014460061310659958,Urban
39035,570792,190264,135.4058,1,3,5,10,17574.18639736445,4560,0.007988899634192491,Urban
39036,673524,168381,135.4058,1,4,5,10,20737.214815727086,20400,0.030288452972722577,Urban
39037,453336,113334,135.4058,1,4,5,9,13957.818898365098,21600,0.04764677854836148,Urban
39038,584016,194672,135.4058,1,3,5,10,17981.341790079747,28800,0.04931371743239911,Urban
39039,63732,63732,135.4058,1,1,4,8,1962.2525324055546,2652,0.041611749199774055,Urban
39040,152088,76044,135.4058,1,2,5,9,4682.656485729241,1644,0.010809531323970332,Urban
39041,58044,58044,135.4058,1,1,4,8,1787.1239878075064,5040,0.08683068017366136,Urban
39042,203304,203304,135.4058,1,1,5,10,6259.552326118415,4560,0.022429465234328885,Urban
39043,119496,59748,135.4058,1,2,4,8,3679.1773145724933,6720,0.056236192006426995,Urban
39044,212400,106200,158.1688,1,2,5,9,6539.610209673943,11760,0.05536723163841808,Urban
39045,117408,29352,158.1688,1,4,3,5,3614.889620985868,8640,0.07358953393295176,Urban
39046,113268,37756,158.1688,1,3,3,6,3487.422642322732,6720,0.05932831867782604,Urban
39047,122808,122808,158.1688,1,1,5,10,3781.1508975030024,5040,0.04103967168262654,Urban
39048,329520,164760,158.1688,1,2,5,10,10145.632562578898,10200,0.030954115076474872,Urban
39049,279384,93128,158.1688,1,3,5,9,8601.98897749315,14400,0.05154196374881883,Urban
39050,96900,32300,158.1688,1,3,3,6,2983.4662397241295,5400,0.05572755417956656,Urban
39051,103308,34436,158.1688,1,3,3,6,3180.762954524462,9600,0.09292600766639564,Urban
39052,115008,57504,158.1688,1,2,4,8,3540.995720311586,6720,0.05843071786310518,Urban
39053,125364,62682,158.1688,1,2,4,8,3859.8479017211125,5760,0.04594620465205322,Urban
39054,69228,69228,158.1688,1,1,4,8,2131.46956494966,3840,0.05546888542208355,Urban
39055,68304,34152,158.1688,1,2,3,6,2103.0204131900614,5760,0.084328882642305,Urban
39056,94452,31484,158.1688,1,3,3,6,2908.094461036362,7800,0.08258162876381654,Urban
39057,60924,60924,158.1688,1,1,4,8,1875.7966686166446,10560,0.17333070711049833,Urban
39058,225756,28219.5,123.7743,1,8,3,5,6950.829766926322,10200,0.04518152341466008,Urban
39059,63012,31506,123.7743,1,2,3,6,1940.0843622032698,4680,0.07427156732051038,Urban
39060,381516,127172,123.7743,1,3,5,10,11746.543920687214,4704,0.012329758122857233,Urban
39061,278040,69510,123.7743,1,4,4,8,8560.608393115552,4752,0.017091066033664223,Urban
39062,259908,129954,123.7743,1,2,5,10,8002.3399735213525,4560,0.01754466965233852,Urban
39063,222600,222600,123.7743,1,1,5,10,6853.659287539642,9000,0.04043126684636118,Urban
39064,92664,92664,123.7743,1,1,5,9,2853.043505034022,2160,0.023310023310023312,Urban
39065,93612,31204,123.7743,1,3,3,6,2882.2315958003633,3840,0.0410203820023074,Urban
39066,169860,42465,123.7743,1,4,4,7,5229.840820222298,5400,0.03179088661250441,Urban
39067,81924,81924,123.7743,1,1,5,9,2522.368299516611,2640,0.03222498901420829,Urban
39068,86628,86628,123.7743,1,1,5,9,2667.2003448382034,2160,0.02493420141293808,Urban
39069,77280,77280,123.7743,1,1,5,9,2379.3836017118756,1800,0.023291925465838508,Urban
39070,167148,20893.5,923.6345,2,8,2,4,5146.340712460359,13800,0.0825615622083423,Rural
39071,337500,112500,923.6345,2,3,5,9,10391.329782320885,9960,0.02951111111111111,Rural
39072,63648,31824,923.6345,2,2,3,6,1959.6662458819546,6480,0.10180995475113122,Rural
39073,298884,99628,923.6345,2,3,5,9,9202.37692047169,10800,0.03613442004255832,Rural
39074,492480,246240,923.6345,2,2,5,10,15163.028418362635,6480,0.013157894736842105,Rural
39075,117324,19554,923.6345,2,6,2,4,3612.303334462268,4800,0.04091234530019433,Rural
39076,210768,42153.6,923.6345,2,5,4,7,6489.362357215432,3600,0.017080391710316556,Rural
39077,82884,82884,923.6345,2,1,5,9,2551.9258597863236,3600,0.04343419719125525,Rural
39078,131280,65640,923.6345,2,2,4,8,4041.996366883217,3600,0.027422303473491772,Rural
39079,73020,24340,120.2139,1,3,3,5,2248.2219280150252,3180,0.043549712407559574,Urban
39080,188892,47223,120.2139,1,4,4,7,5815.8194525693525,6600,0.03494060097833683,Urban
39081,120648,30162,120.2139,1,4,3,5,3714.6463868961487,7200,0.05967774020290432,Urban
39082,497844,124461,120.2139,1,4,5,10,15328.181286369656,24000,0.04820787234555403,Urban
39083,87684,21921,120.2139,1,4,2,4,2699.7136611348874,4800,0.05474202819214452,Urban
39084,23256,23256,120.2139,1,1,2,4,716.0318975337912,4800,0.20639834881320948,Urban
39085,171420,34284,120.2139,1,5,3,6,5277.871855660581,13200,0.07700385019250963,Urban
39086,117900,23580,120.2139,1,5,2,4,3630.037870624096,6540,0.05547073791348601,Urban
39087,95340,31780,120.2139,1,3,3,6,2935.4352042858463,3072,0.03222152297042165,Urban
39088,309312,154656,120.2139,1,2,5,10,9523.445918901445,5520,0.017846058348851643,Urban
39089,241896,241896,120.2139,1,1,5,10,7447.766248960867,5520,0.02281972417898601,Urban
39090,530028,106005.6,120.2139,1,5,5,9,16319.098494411775,32400,0.06112884602322896,Urban
39091,383040,54720,123.7694,1,7,4,7,11793.466547615382,4344,0.011340852130325815,Urban
39092,283332,141666,123.7694,1,2,5,10,8723.544444102343,0,0,Urban
39093,119580,39860,123.7694,1,3,3,6,3681.763601096093,5676,0.04746613146011039,Urban
39094,106500,53250,123.7694,1,2,4,7,3279.041842421257,6600,0.061971830985915494,Urban
39095,134040,26808,123.7694,1,5,3,5,4126.974352658641,9360,0.06982990152193375,Urban
39096,169572,84786,123.7694,1,2,5,9,5220.973552141384,6960,0.04104451206567122,Urban
39097,240708,120354,123.7694,1,2,5,10,7411.188768127098,6000,0.024926466922578393,Urban
39098,72456,36228,123.7694,1,2,3,6,2230.856861356569,3000,0.04140443855581318,Urban
39099,267120,133560,123.7694,1,2,5,10,8224.39114504757,4800,0.017969451931716084,Urban
39100,207156,103578,123.7694,1,2,5,9,6378.152036700638,6000,0.028963679545849504,Urban
39101,31644,31644,123.7694,1,1,3,6,974.2910803904061,3360,0.1061812665908229,Urban
39102,58188,58188,123.7694,1,1,4,8,1791.5576218479634,3000,0.051557022066405445,Urban
39103,128952,32238,123.3693,1,4,3,6,3970.319283229164,13200,0.10236367020286619,Urban
39104,407160,101790,123.3693,1,4,5,9,12536.100249391915,5400,0.013262599469496022,Urban
39105,264300,66075,123.3693,1,4,4,8,8137.565811755288,12000,0.04540295119182747,Urban
39106,479976,95995.2,123.3693,1,5,5,9,14778.041195849626,12000,0.025001250062503127,Urban
39107,638856,159714,123.3693,1,4,5,10,19669.817420487085,0,0,Urban
39108,252972,63243,123.3693,1,4,4,8,7788.786600572678,4800,0.018974431952943408,Urban
39109,90612,90612,123.3693,1,1,5,9,2789.864219957511,0,0,Urban
39110,75312,37656,123.3693,1,2,3,6,2318.7906031589646,3324,0.04413639260675589,Urban
39111,589200,196400,123.3693,1,3,5,10,18140.952615536193,3600,0.006109979633401222,Urban
39112,128988,42996,123.3693,1,3,4,7,3971.427691739278,6000,0.04651595497255559,Urban
39113,380280,190140,123.3693,1,2,5,10,11708.488561839958,3000,0.007888923950773114,Urban
39114,95280,31760,123.3693,1,3,3,6,2933.5878567689892,6360,0.06675062972292191,Urban
39115,238080,238080,123.3693,1,1,5,10,7330.27494688876,1440,0.006048387096774193,Urban
39116,42432,42432,103.2726,1,1,4,7,1306.444163921303,4800,0.11312217194570136,Urban
39117,18240,18240,103.2726,1,1,2,3,561.593645124542,2400,0.13157894736842105,Urban
39118,55272,27636,103.2726,1,2,3,5,1701.776532528711,4800,0.08684324793747286,Urban
39119,52200,52200,103.2726,1,1,4,7,1607.1923396656302,6000,0.11494252873563218,Urban
39120,273648,68412,103.2726,1,4,4,8,8425.382554881617,7200,0.026311173478337134,Urban
39121,59604,19868,103.2726,1,3,2,4,1835.1550232457896,6000,0.10066438494060802,Urban
39122,198432,66144,103.2726,1,3,4,8,6109.547707749623,8400,0.04233188195452346,Urban
39123,131508,26301.6,103.2726,1,5,3,5,4049.016287447274,5160,0.03923715667487909,Urban
39124,387504,48438,103.2726,1,8,4,7,11930.909202869547,15600,0.040257648953301126,Urban
39125,348480,174240,103.2726,1,2,5,10,10729.394377905724,6000,0.01721763085399449,Urban
39126,315684,78921,103.2726,1,4,5,9,9719.634225191663,4800,0.015205078496217737,Urban
39127,55632,27816,103.2726,1,2,3,5,1712.8606176298533,3600,0.06471095772217429,Urban
39128,37200,37200,103.2726,1,1,3,6,1145.3554604513686,4800,0.12903225806451613,Urban
39129,25908,25908,625.3686,2,1,3,5,797.6846577788725,3000,0.1157943492357573,Rural
39130,96480,48240,625.3686,2,2,4,7,2970.5348071061303,6720,0.06965174129353234,Rural
39131,101916,33972,625.3686,2,3,3,6,3137.904492133379,3600,0.03532320734722713,Rural
39132,85668,42834,625.3686,2,2,4,7,2637.6427845684907,4200,0.04902647429611991,Rural
39133,77076,38538,625.3686,2,2,3,6,2373.1026201545615,3360,0.04359333644714308,Rural
39134,105192,35064,625.3686,2,3,3,6,3238.7696665537733,2400,0.022815423226100844,Rural
39135,242388,121194,625.3686,2,2,5,10,7462.914498599095,9600,0.039605921085202236,Rural
39136,397536,132512,625.3686,2,3,5,10,12239.785707688045,6480,0.016300410528857764,Rural
39137,47376,9475.2,625.3686,2,5,1,1,1458.6655993103236,3360,0.07092198581560284,Rural
39138,297888,42555.42857142857,625.3686,2,7,4,7,9171.710951691863,17640,0.059216886883660974,Rural
39139,39912,39912,808.2114,2,1,3,6,1228.8555682133072,3600,0.09019843656043296,Rural
39140,101040,101040,808.2114,2,1,5,9,3110.9332183872657,3600,0.035629453681710214,Rural
39141,26868,8956,808.2114,2,3,1,1,827.2422180485853,2400,0.08932559178204555,Rural
39142,127932,31983,808.2114,2,4,3,6,3938.914375442594,7800,0.060969890254197544,Rural
39143,34428,17214,808.2114,2,2,2,3,1060.0080051725731,4800,0.13942140118508192,Rural
39144,136764,22794,808.2114,2,6,2,4,4210.843929923951,7800,0.057032552426077035,Rural
39145,195480,65160,808.2114,2,3,4,8,6018.658209920257,8640,0.04419889502762431,Rural
39146,49572,24786,808.2114,2,2,3,5,1526.2785184272916,3000,0.06051803437424352,Rural
